month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
2,20,3,10,2000,279.0,1,43,0,0,0,0,0,0,0,0,0,1,1
3,9,5,13,1844,299.5,0,20,0,0,0,1,1,1,0,1,0,0,0
1,3,1,5,80,279.5,2,71,0,0,2,0,0,0,0,0,0,0,0
9,23,4,3,50,277.5,2,18,0,1,1,0,0,0,0,0,0,0,0
8,24,0,2,1783,295.0,0,29,0,0,0,0,1,2,0,1,0,0,0
11,23,3,9,2000,279.5,0,49,0,0,0,0,0,0,0,0,0,1,1
8,27,6,3,1914,295.5,0,50,0,3,1,0,1,3,0,1,0,0,0
1,9,2,19,470,284.5,1,82,0,4,2,0,0,0,0,0,1,0,0
9,16,4,0,40,276.0,0,72,0,4,0,0,0,0,0,0,0,0,0
2,25,6,7,2500,276.5,1,32,0,0,0,1,0,0,0,0,1,1,1
9,11,1,2,80,277.0,2,76,0,0,2,0,0,0,0,0,0,0,0
11,14,4,8,1000,279.0,2,93,0,0,0,0,0,0,0,0,0,0,1
9,6,5,20,190,283.0,2,13,0,4,0,1,0,0,0,0,0,0,0
11,3,3,16,1000,285.0,0,16,0,0,0,0,0,0,0,0,0,0,1
6,29,3,3,1870,295.5,1,42,0,3,1,0,1,3,0,1,0,0,0
12,23,0,2,0,275.0,0,28,0,0,0,0,0,0,0,0,0,0,0
3,7,6,2,1685,298.0,0,32,0,0,1,0,1,0,0,1,0,0,0
7,18,1,14,240,301.0,1,67,0,0,0,0,1,1,0,0,0,0,0
12,28,1,10,1000,279.0,1,57,0,0,0,0,0,0,0,0,0,0,1
2,12,2,0,100,275.0,0,55,0,2,2,0,0,0,0,0,0,0,0
1,21,1,4,120,275.0,0,68,0,4,2,0,0,0,0,0,0,0,0
1,4,5,14,1150,283.0,2,74,0,0,0,1,0,0,0,0,0,0,1
10,14,6,14,1150,284.0,0,5,0,0,0,1,0,0,0,0,0,1,0
12,27,6,19,550,284.5,1,37,0,1,1,1,0,0,0,0,1,0,0
6,7,1,12,1751,302.0,1,48,0,0,0,0,1,2,0,1,0,0,0
7,5,1,16,1296,302.0,1,78,0,0,0,0,1,3,0,0,0,1,0
1,15,6,13,1150,282.5,0,41,0,0,0,1,0,0,0,0,0,0,1
3,19,2,9,267,301.5,0,98,0,0,0,0,1,2,0,0,0,0,0
11,26,2,14,1000,281.0,1,68,0,0,0,0,0,0,0,0,0,1,0
4,9,3,6,2112,299.0,1,37,0,0,1,0,1,2,0,1,1,0,0
10,25,5,7,1500,276.5,2,11,0,0,0,1,0,0,0,0,1,1,0
4,14,3,3,264,295.5,0,91,0,0,2,0,1,0,0,0,0,0,0
6,5,0,22,1674,307.0,0,32,0,4,0,0,1,0,0,1,0,0,0
1,30,1,1,20,275.5,0,90,0,2,0,0,0,0,0,0,0,0,0
12,7,1,1,40,273.5,1,49,0,4,0,0,0,0,0,0,0,0,0
4,7,4,19,774,305.5,0,79,0,0,2,0,1,3,0,0,1,0,0
12,6,4,14,1000,280.0,2,55,0,0,0,0,0,0,0,0,0,1,0
8,26,5,23,519,306.5,1,74,0,1,2,1,1,2,0,0,0,0,0
6,22,0,22,1789,306.0,1,23,0,2,2,0,1,1,0,1,0,0,0
12,10,3,20,170,285.0,0,12,0,2,0,1,0,0,0,0,0,0,0
7,3,1,17,3202,302.5,0,0,0,0,0,0,1,3,0,1,1,1,0
6,26,3,7,752,300.5,2,42,0,0,0,0,1,4,0,0,1,0,0
10,11,1,13,0,279.5,1,91,0,0,0,0,0,0,0,0,0,0,0
5,14,2,4,1902,299.0,1,77,0,1,0,0,1,4,0,1,0,0,0
8,1,5,8,2013,297.0,0,7,0,0,0,1,1,4,0,1,0,0,0
5,18,3,8,318,297.0,1,98,0,0,0,0,1,3,0,0,0,0,0
7,15,6,14,1914,301.0,2,54,0,0,0,1,1,2,0,1,0,0,0
9,10,2,11,1000,280.5,1,61,0,0,0,0,0,0,0,0,0,1,0
2,16,5,14,1150,281.0,1,58,0,0,0,1,0,0,0,0,0,1,0
11,14,6,3,120,278.5,2,19,0,4,2,0,0,0,0,0,0,0,0
4,25,1,14,333,303.0,2,42,0,0,0,0,1,3,0,0,0,0,0
3,9,1,20,414,305.0,0,59,0,2,2,1,1,1,0,0,0,0,0
11,5,4,23,100,285.5,2,70,0,2,2,0,0,0,0,0,0,0,0
5,26,0,22,258,306.0,2,94,0,0,2,0,1,1,0,0,0,0,0
6,15,1,18,2816,305.0,0,29,0,0,0,0,1,3,0,1,0,1,0
1,13,0,15,1000,284.5,1,36,0,0,0,0,0,0,0,0,0,1,0
3,2,2,2,300,294.0,1,21,0,1,1,0,1,1,0,0,0,0,0
2,18,1,7,1350,276.5,0,78,0,0,0,0,0,0,0,0,1,0,1
12,3,1,9,0,278.5,0,89,0,0,0,0,0,0,0,0,0,0,0
5,14,1,3,1919,295.5,2,48,0,3,1,0,1,4,0,1,0,0,0
4,19,1,7,570,299.5,0,72,0,0,0,0,1,1,0,0,1,0,0
3,13,1,13,290,303.5,0,9,0,0,0,0,1,3,0,0,0,0,0
7,25,0,10,271,302.0,2,88,0,0,0,0,1,2,0,0,0,0,0
2,7,5,16,1150,283.0,1,16,0,0,0,1,0,0,0,0,0,1,0
11,30,4,1,80,274.5,1,24,0,0,2,0,0,0,0,0,0,0,0
4,1,0,13,1739,300.5,0,36,0,0,0,0,1,1,0,1,0,0,0
8,21,1,7,1609,298.5,1,84,0,0,0,0,1,1,0,0,1,1,0
1,22,4,0,30,275.0,1,59,0,3,0,0,0,0,0,0,0,0,0
2,26,2,0,20,275.0,2,85,0,2,0,0,0,0,0,0,0,0,0
12,30,1,23,30,285.5,1,52,0,3,0,0,0,0,0,0,0,0,0
10,27,0,22,80,288.0,0,58,0,4,1,0,0,0,0,0,0,0,0
4,13,0,23,369,307.5,0,11,0,2,2,0,1,2,0,0,0,0,0
8,16,5,12,2876,303.0,1,73,0,0,0,1,1,2,0,1,0,1,0
3,13,0,5,1955,299.5,1,46,0,3,1,0,1,4,0,1,0,0,0
8,1,0,19,761,303.5,0,58,0,4,2,0,1,3,0,0,1,0,0
12,23,4,13,1000,279.5,1,37,0,0,0,0,0,0,0,0,0,1,0
6,23,0,15,1243,304.5,1,64,0,0,0,0,1,1,0,0,0,1,0
2,2,1,0,60,276.0,1,94,0,2,1,0,0,0,0,0,0,0,0
1,22,5,23,200,288.5,0,56,0,1,1,1,0,0,0,0,0,0,0
8,19,3,1,323,295.5,0,54,0,1,2,0,1,2,0,0,0,0,0
7,21,1,19,2094,304.5,2,78,0,3,0,0,1,1,0,1,1,0,0
3,22,1,19,787,306.5,1,13,0,4,1,0,1,3,0,0,1,0,0
2,25,5,10,1150,279.0,0,64,0,0,0,1,0,0,0,0,0,1,0
2,15,6,19,560,284.5,0,61,0,2,1,1,0,0,0,0,1,0,0
10,29,2,10,1000,278.0,2,8,0,0,0,0,0,0,0,0,0,1,0
12,24,3,20,170,287.0,1,0,0,2,0,1,0,0,0,0,0,0,0
11,12,3,18,1000,284.0,0,46,0,0,0,0,0,0,0,0,0,0,1
12,18,0,10,0,279.0,1,10,0,0,0,0,0,0,0,0,0,0,0
3,21,6,21,601,305.5,1,78,0,0,1,1,1,4,0,0,0,0,0
5,6,2,12,1423,300.0,2,82,0,0,0,0,1,4,0,0,0,1,0
5,13,4,10,249,299.0,2,54,0,0,0,0,1,2,0,0,0,0,0
12,30,1,0,20,275.0,0,87,0,2,0,0,0,0,0,0,0,0,0
10,9,6,14,2150,281.0,1,25,0,0,0,1,0,0,0,0,0,1,1
10,24,4,18,1000,282.0,2,58,0,0,0,0,0,0,0,0,0,0,1
2,9,0,4,120,279.0,1,72,0,4,2,0,0,0,0,0,0,0,0
5,1,6,14,492,304.0,2,74,0,0,0,1,1,3,0,0,0,0,0
7,27,1,22,428,308.0,0,41,0,4,0,0,1,4,0,0,0,0,0
6,27,6,13,1386,303.5,2,19,0,0,0,1,1,1,0,0,0,1,0
4,4,6,21,420,304.5,1,17,0,2,0,1,1,1,0,0,0,0,0
10,20,6,11,2150,282.5,1,21,0,0,0,1,0,0,0,0,0,1,1
8,15,4,22,1672,305.0,0,7,0,2,1,0,1,0,0,1,0,0,0
7,12,6,7,2197,298.5,0,2,0,0,0,1,1,1,0,1,1,0,0
4,30,0,17,3080,302.5,2,46,0,0,0,0,1,2,0,1,1,1,0
1,21,0,21,190,284.5,0,65,0,0,1,1,0,0,0,0,0,0,0
12,22,3,7,350,278.5,2,98,0,0,0,0,0,0,0,0,1,0,0
9,1,0,17,2350,283.5,0,96,0,0,0,0,0,0,0,0,1,1,1
6,9,0,21,335,305.5,2,82,0,3,1,1,1,0,0,0,0,0,0
6,10,2,3,431,294.5,0,80,0,3,2,0,1,3,0,0,0,0,0
6,20,5,8,1997,300.0,0,69,0,0,0,1,1,3,0,1,0,0,0
1,12,3,1,10,273.5,0,62,0,1,0,0,0,0,0,0,0,0,0
5,15,4,21,1858,305.5,0,91,0,3,0,1,1,0,0,1,0,0,0
4,4,3,15,1361,303.5,1,76,0,0,0,0,1,4,0,0,0,1,0
11,9,3,21,180,283.5,0,76,0,3,0,1,0,0,0,0,0,0,0
4,5,4,12,1349,303.0,1,13,0,0,0,0,1,4,0,0,0,1,0
4,1,4,17,1728,302.5,0,75,0,0,0,0,1,4,0,0,1,1,0
7,27,1,8,2917,301.0,2,38,0,0,0,0,1,4,0,1,0,1,0
6,5,6,5,1684,299.5,1,92,0,1,0,0,1,1,0,1,0,0,0
5,21,2,16,1755,303.0,2,15,0,0,0,0,1,2,0,1,0,0,0
8,4,2,1,510,294.5,1,96,0,0,2,0,1,4,0,0,0,0,0
2,24,6,6,380,277.0,0,38,0,3,0,0,0,0,0,0,1,0,0
1,9,1,20,260,283.0,2,48,0,3,2,1,0,0,0,0,0,0,0
4,18,4,0,1661,296.0,0,68,0,0,1,0,1,0,0,1,0,0,0
12,10,1,4,40,278.0,0,17,0,4,0,0,0,0,0,0,0,0,0
2,18,5,22,230,288.0,1,81,0,4,1,1,0,0,0,0,0,0,0
11,1,4,9,2000,278.5,1,99,0,0,0,0,0,0,0,0,0,1,1
7,15,3,18,1745,304.0,2,83,0,0,0,0,1,1,0,1,0,0,0
1,7,3,17,350,283.5,1,84,0,0,0,0,0,0,0,0,1,0,0
1,28,6,3,80,277.5,2,38,0,0,2,0,0,0,0,0,0,0,0
4,12,5,8,1917,301.0,1,49,0,0,0,1,1,2,0,1,0,0,0
12,1,4,2,0,275.0,2,79,0,0,0,0,0,0,0,0,0,0,0
7,21,5,21,573,306.5,2,59,0,1,2,1,1,3,0,0,0,0,0
11,1,0,23,110,285.5,2,44,0,3,2,0,0,0,0,0,0,0,0
2,21,1,7,2350,280.5,2,83,0,0,0,0,0,0,0,0,1,1,1
11,2,3,21,230,287.5,0,54,0,4,1,1,0,0,0,0,0,0,0
10,23,2,11,1000,280.5,1,69,0,0,0,0,0,0,0,0,0,1,0
2,23,6,9,1150,280.5,2,81,0,0,0,1,0,0,0,0,0,0,1
7,11,0,9,275,298.5,0,85,0,0,0,0,1,2,0,0,0,0,0
12,23,3,5,20,277.5,1,55,0,2,0,0,0,0,0,0,0,0,0
6,10,3,19,589,306.5,0,14,0,3,1,0,1,1,0,0,1,0,0
9,17,5,22,180,288.0,0,92,0,3,0,1,0,0,0,0,0,0,0
11,19,2,13,0,283.5,0,91,0,0,0,0,0,0,0,0,0,0,0
4,17,0,19,678,306.5,2,76,0,3,0,0,1,2,0,0,1,0,0
2,27,4,4,120,277.0,2,28,0,4,2,0,0,0,0,0,0,0,0
6,10,5,1,333,297.5,0,67,0,4,1,0,1,1,0,0,0,0,0
11,1,1,1,70,276.5,2,98,0,3,1,0,0,0,0,0,0,0,0
12,29,4,6,410,278.0,1,11,0,2,1,0,0,0,0,0,1,0,0
8,13,6,0,1917,296.0,2,92,0,3,0,0,1,4,0,1,0,0,0
3,16,1,11,2703,299.5,2,22,0,0,0,0,1,1,0,1,0,1,0
1,17,4,6,430,280.0,0,5,0,4,1,0,0,0,0,0,1,0,0
2,15,1,7,1350,276.5,1,95,0,0,0,0,0,0,0,0,1,1,0
3,15,3,9,1938,297.5,0,50,0,0,0,0,1,4,0,1,0,0,0
3,30,1,7,2092,297.5,0,60,0,0,0,0,1,2,0,1,1,0,0
6,24,3,3,333,295.5,0,49,0,3,2,0,1,1,0,0,0,0,0
3,29,4,1,412,293.5,2,76,0,2,2,0,1,2,0,0,0,0,0
12,4,3,23,0,288.5,0,83,0,0,0,0,0,0,0,0,0,0,0
7,6,1,7,1572,300.5,1,26,0,0,0,0,1,2,0,0,1,1,0
4,14,2,20,453,307.0,2,17,0,0,2,1,1,1,0,0,0,0,0
11,5,2,6,370,278.0,0,46,0,2,0,0,0,0,0,0,1,0,0
2,6,6,16,150,283.0,0,65,0,0,0,1,0,0,0,0,0,0,0
8,1,6,22,1811,308.0,2,82,0,0,0,1,1,1,0,1,0,0,0
10,10,6,2,20,275.0,2,91,0,2,0,0,0,0,0,0,0,0,0
2,29,4,4,100,277.0,1,51,0,2,2,0,0,0,0,0,0,0,0
12,24,5,2,0,278.0,2,98,0,0,0,0,0,0,0,0,0,0,0
12,1,1,14,1000,284.0,1,17,0,0,0,0,0,0,0,0,0,0,1
2,11,0,11,1000,281.5,0,8,0,0,0,0,0,0,0,0,0,0,1
5,24,3,6,569,299.0,2,38,0,1,2,0,1,0,0,0,1,0,0
6,25,0,19,618,305.5,0,18,0,3,0,0,1,2,0,0,1,0,0
8,17,5,2,1800,295.0,2,34,0,4,1,0,1,2,0,1,0,0,0
1,7,2,3,80,278.5,2,6,0,4,1,0,0,0,0,0,0,0,0
6,6,0,3,144,294.5,2,45,0,0,0,0,1,0,0,0,0,0,0
2,14,2,8,0,281.0,0,43,0,0,0,0,0,0,0,0,0,0,0
9,25,5,8,2150,281.0,2,26,0,0,0,1,0,0,0,0,0,1,1
8,4,5,23,489,307.5,2,53,0,3,2,1,1,1,0,0,0,0,0
5,16,1,21,2018,305.5,2,19,0,0,0,1,1,3,0,1,0,0,0
1,27,6,6,410,277.0,0,95,0,2,1,0,0,0,0,0,1,0,0
1,17,3,23,80,287.5,0,26,0,0,2,0,0,0,0,0,0,0,0
6,26,3,20,440,304.0,2,76,0,1,0,1,1,2,0,0,0,0,0
5,22,2,18,1356,304.0,2,76,0,0,0,0,1,3,0,0,0,1,0
6,10,4,15,361,301.5,1,51,0,0,0,0,1,4,0,0,0,0,0
3,12,0,18,1329,304.0,1,90,0,0,0,0,1,3,0,0,0,1,0
2,3,6,2,70,275.0,0,15,0,3,1,0,0,0,0,0,0,0,0
10,26,6,2,80,278.0,2,89,0,4,1,0,0,0,0,0,0,0,0
5,30,4,19,671,304.5,0,91,0,4,1,0,1,2,0,0,1,0,0
7,6,2,4,263,299.0,0,54,0,0,1,0,1,2,0,0,0,0,0
12,7,0,15,2000,283.5,0,83,0,0,0,0,0,0,0,0,0,1,1
4,21,3,9,191,299.5,0,32,0,0,0,0,1,1,0,0,0,0,0
11,15,4,5,10,275.5,1,79,0,1,0,0,0,0,0,0,0,0,0
5,14,0,17,3222,302.5,1,45,0,0,0,0,1,4,0,1,1,1,0
6,15,4,20,625,303.0,0,90,0,2,2,1,1,4,0,0,0,0,0
2,25,3,2,100,274.0,2,79,0,2,2,0,0,0,0,0,0,0,0
12,8,0,6,420,276.0,1,1,0,3,1,0,0,0,0,0,1,0,0
8,9,6,4,344,296.0,2,56,0,4,2,0,1,1,0,0,0,0,0
6,23,6,1,207,297.5,0,89,0,0,0,0,1,1,0,0,0,0,0
9,14,2,23,0,285.5,0,99,0,0,0,0,0,0,0,0,0,0,0
11,19,1,5,80,275.5,0,85,0,4,1,0,0,0,0,0,0,0,0
9,12,1,18,1000,282.0,2,20,0,0,0,0,0,0,0,0,0,0,1
6,14,6,0,331,293.0,2,27,0,0,1,0,1,3,0,0,0,0,0
12,7,0,11,1000,278.5,2,9,0,0,0,0,0,0,0,0,0,1,0
10,16,4,15,2000,281.5,1,82,0,0,0,0,0,0,0,0,0,1,1
8,9,5,8,1845,297.0,1,70,0,0,0,1,1,1,0,1,0,0,0
3,18,4,6,2096,300.0,2,5,0,1,1,0,1,0,0,1,1,0,0
3,10,1,1,1779,297.5,2,65,0,0,1,0,1,1,0,1,0,0,0
8,17,3,16,1233,305.0,2,81,0,0,0,0,1,2,0,0,0,1,0
6,25,4,13,1317,301.5,0,99,0,0,0,0,1,2,0,0,0,1,0
12,8,6,17,2500,281.5,0,75,0,0,0,1,0,0,0,0,1,1,1
3,13,4,20,401,305.0,0,53,0,3,0,1,1,1,0,0,0,0,0
2,30,3,19,460,282.5,1,47,0,3,2,0,0,0,0,0,1,0,0
4,27,1,15,1329,301.5,0,73,0,0,0,0,1,3,0,0,0,1,0
5,20,4,14,2863,303.0,0,67,0,0,0,0,1,3,0,1,0,1,0
5,26,0,19,576,304.5,2,53,0,4,0,0,1,1,0,0,1,0,0
10,18,6,14,1150,284.0,1,24,0,0,0,1,0,0,0,0,0,0,1
1,8,3,20,150,286.0,1,18,0,0,0,1,0,0,0,0,0,0,0
6,15,1,14,2891,300.0,2,32,0,0,0,0,1,4,0,1,0,1,0
3,4,5,4,1756,296.0,0,66,0,2,1,0,1,1,0,1,0,0,0
1,30,1,16,0,285.0,0,71,0,0,0,0,0,0,0,0,0,0,0
11,13,6,6,390,279.0,2,19,0,4,0,0,0,0,0,0,1,0,0
3,5,6,18,350,303.0,0,35,0,0,0,1,1,1,0,0,0,0,0
4,8,0,23,226,307.5,2,0,0,1,1,0,1,0,0,0,0,0,0
2,13,6,20,220,287.0,1,82,0,3,1,1,0,0,0,0,0,0,0
6,7,2,5,399,296.5,2,15,0,2,1,0,1,3,0,0,0,0,0
2,18,1,7,2350,279.5,0,38,0,0,0,0,0,0,0,0,1,1,1
5,25,3,5,1969,295.5,0,76,0,4,2,0,1,4,0,1,0,0,0
8,3,2,3,243,294.5,0,37,0,1,1,0,1,0,0,0,0,0,0
4,19,4,22,1899,308.0,0,72,0,3,0,0,1,3,0,1,0,0,0
5,9,4,3,207,297.5,0,84,0,2,1,0,1,0,0,0,0,0,0
1,30,1,21,230,284.5,0,81,0,0,2,1,0,0,0,0,0,0,0
12,4,2,20,260,283.0,2,58,0,3,2,1,0,0,0,0,0,0,0
8,4,0,7,1591,297.5,0,98,0,0,0,0,1,1,0,0,1,1,0
4,13,1,1,2012,296.5,0,41,0,4,1,0,1,4,0,1,0,0,0
10,5,3,16,1000,282.0,1,35,0,0,0,0,0,0,0,0,0,1,0
9,29,3,9,1000,277.5,0,32,0,0,0,0,0,0,0,0,0,0,1
4,16,3,15,357,300.5,1,63,0,0,0,0,1,3,0,0,0,0,0
4,14,3,21,2058,306.5,2,17,0,1,2,1,1,2,0,1,0,0,0
8,4,4,15,1894,302.5,2,1,0,0,0,0,1,4,0,1,0,0,0
12,3,6,20,230,285.0,1,82,0,4,1,1,0,0,0,0,0,0,0
9,16,1,18,1000,283.0,1,85,0,0,0,0,0,0,0,0,0,1,0
12,8,4,19,470,285.5,2,77,0,4,2,0,0,0,0,0,1,0,0
12,29,6,16,1150,283.0,0,72,0,0,0,1,0,0,0,0,0,1,0
5,7,6,21,399,307.5,0,99,0,2,1,1,1,1,0,0,0,0,0
5,28,4,22,172,306.0,0,44,0,0,0,0,1,1,0,0,0,0,0
11,21,6,12,1150,279.0,2,46,0,0,0,1,0,0,0,0,0,1,0
1,7,0,2,40,274.0,0,1,0,4,0,0,0,0,0,0,0,0,0
11,4,1,23,80,288.5,1,54,0,0,2,0,0,0,0,0,0,0,0
6,25,2,10,293,298.0,0,29,0,0,0,0,1,3,0,0,0,0,0
12,11,5,10,1150,281.0,0,1,0,0,0,1,0,0,0,0,0,0,1
11,24,5,16,1150,285.0,1,29,0,0,0,1,0,0,0,0,0,0,1
12,3,3,0,100,275.0,1,86,0,2,2,0,0,0,0,0,0,0,0
8,30,2,16,1885,301.0,2,60,0,0,0,0,1,4,0,1,0,0,0
8,9,3,20,2097,306.0,0,49,0,1,1,1,1,4,0,1,0,0,0
5,28,5,23,414,305.5,0,71,0,3,1,1,1,0,0,0,0,0,0
7,23,1,19,696,303.5,1,25,0,3,0,0,1,3,0,0,1,0,0
5,9,6,1,410,294.5,0,76,0,3,1,0,1,4,0,0,0,0,0
5,1,4,12,1194,302.0,1,12,0,0,0,0,1,1,0,0,0,1,0
10,25,3,5,20,277.5,0,89,0,2,0,0,0,0,0,0,0,0,0
7,3,1,12,287,302.0,1,37,0,0,0,0,1,2,0,0,0,0,0
4,19,2,11,2862,300.5,1,69,0,0,0,0,1,4,0,1,0,1,0
11,1,3,16,1000,284.0,0,31,0,0,0,0,0,0,0,0,0,1,0
5,17,4,18,1782,306.0,0,7,0,0,0,0,1,2,0,1,0,0,0
7,30,4,13,1161,299.5,2,92,0,0,0,0,1,1,0,0,0,1,0
8,20,1,4,1961,296.0,1,37,0,1,2,0,1,3,0,1,0,0,0
8,1,2,19,563,303.5,2,65,0,2,1,0,1,0,0,0,1,0,0
7,1,1,19,638,305.5,1,33,0,4,2,0,1,1,0,0,1,0,0
9,14,0,0,80,275.0,0,58,0,4,1,0,0,0,0,0,0,0,0
7,19,1,16,220,305.0,2,91,0,0,0,0,1,1,0,0,0,0,0
6,19,0,11,1767,299.5,2,71,0,0,0,0,1,2,0,1,0,0,0
8,26,6,6,810,300.0,1,83,0,4,1,0,1,4,0,0,1,0,0
12,26,4,16,0,282.0,1,9,0,0,0,0,0,0,0,0,0,0,0
11,25,3,1,100,275.5,0,71,0,2,2,0,0,0,0,0,0,0,0
9,30,4,5,80,275.5,2,50,0,0,2,0,0,0,0,0,0,0,0
9,29,3,4,40,279.0,1,72,0,0,1,0,0,0,0,0,0,0,0
9,12,4,5,120,275.5,0,65,0,4,2,0,0,0,0,0,0,0,0
6,24,3,22,362,304.0,1,69,0,0,0,0,1,4,0,0,0,0,0
8,3,1,19,2213,303.5,2,94,0,0,2,0,1,3,0,1,1,0,0
2,25,2,16,2000,282.0,2,67,0,0,0,0,0,0,0,0,0,1,1
12,26,5,15,150,282.5,0,80,0,0,0,1,0,0,0,0,0,0,0
3,28,3,8,1226,301.0,2,59,0,0,0,0,1,2,0,0,0,1,0
3,26,4,7,1592,298.5,2,61,0,0,0,0,1,1,0,0,1,1,0
12,3,4,1,60,273.5,1,3,0,2,1,0,0,0,0,0,0,0,0
3,11,6,13,374,303.5,1,17,0,0,0,1,1,1,0,0,0,0,0
4,27,5,3,403,297.5,0,82,0,2,2,0,1,2,0,0,0,0,0
9,1,4,3,80,274.5,1,24,0,0,2,0,0,0,0,0,0,0,0
4,6,4,5,400,296.5,2,27,0,2,2,0,1,2,0,0,0,0,0
3,21,0,11,1747,301.5,1,89,0,0,0,0,1,2,0,1,0,0,0
1,6,5,8,2150,281.0,0,28,0,0,0,1,0,0,0,0,0,1,1
9,20,2,20,220,284.0,2,94,0,3,1,1,0,0,0,0,0,0,0
3,7,0,15,1864,300.5,2,92,0,0,0,0,1,3,0,1,0,0,0
5,25,3,1,1752,295.5,1,70,0,1,0,0,1,2,0,1,0,0,0
7,29,4,17,646,303.5,0,45,0,0,0,0,1,2,0,0,1,0,0
8,8,0,9,255,299.5,0,26,0,0,0,0,1,1,0,0,0,0,0
1,7,0,19,380,282.5,1,83,0,3,0,0,0,0,0,0,1,0,0
8,20,6,12,3008,300.0,1,33,0,0,0,1,1,3,0,1,0,1,0
2,11,2,14,1000,282.0,2,17,0,0,0,0,0,0,0,0,0,1,0
10,20,1,4,10,277.0,1,70,0,1,0,0,0,0,0,0,0,0,0
1,4,6,13,1150,280.5,1,83,0,0,0,1,0,0,0,0,0,1,0
3,5,3,10,2747,299.0,0,80,0,0,0,0,1,1,0,1,0,1,0
12,11,5,1,40,274.5,2,14,0,0,1,0,0,0,0,0,0,0,0
10,10,5,15,1150,280.5,2,79,0,0,0,1,0,0,0,0,0,1,0
6,18,1,13,2860,301.5,0,81,0,0,0,0,1,3,0,1,0,1,0
3,14,4,13,1847,303.5,0,3,0,0,0,0,1,3,0,1,0,0,0
10,6,2,12,0,283.0,1,36,0,0,0,0,0,0,0,0,0,0,0
2,27,2,10,1000,281.0,0,94,0,0,0,0,0,0,0,0,0,0,1
4,25,1,18,266,304.0,0,82,0,0,0,0,1,2,0,0,0,0,0
12,29,2,4,40,275.0,1,24,0,0,1,0,0,0,0,0,0,0,0
11,23,4,6,350,277.0,2,5,0,0,0,0,0,0,0,0,1,0,0
3,7,4,19,2265,305.5,1,90,0,4,0,0,1,4,0,1,1,0,0
6,22,4,18,1224,305.0,0,89,0,0,0,0,1,1,0,0,0,1,0
10,24,0,17,350,284.5,0,37,0,0,0,0,0,0,0,0,1,0,0
8,9,2,9,233,298.5,0,99,0,0,0,0,1,1,0,0,0,0,0
2,19,1,23,70,285.5,1,47,0,3,1,0,0,0,0,0,0,0,0
11,28,6,12,2150,281.0,0,87,0,0,0,1,0,0,0,0,0,1,1
2,6,3,10,2000,280.0,0,7,0,0,0,0,0,0,0,0,0,1,1
4,14,4,10,1815,298.0,2,48,0,0,0,0,1,3,0,1,0,0,0
8,25,3,11,1852,298.5,1,50,0,0,0,0,1,3,0,1,0,0,0
7,3,4,15,1269,303.5,2,64,0,0,0,0,1,2,0,0,0,1,0
9,23,1,20,230,286.0,0,65,0,4,1,1,0,0,0,0,0,0,0
10,2,1,10,2000,280.0,1,87,0,0,0,0,0,0,0,0,0,1,1
11,5,3,6,410,276.0,0,43,0,2,1,0,0,0,0,0,1,0,0
5,5,5,6,2257,300.0,1,69,0,0,1,0,1,3,0,1,1,0,0
3,20,2,12,1782,303.0,0,11,0,0,0,0,1,2,0,1,0,0,0
10,28,6,9,150,279.5,2,55,0,0,0,1,0,0,0,0,0,0,0
1,7,1,0,20,276.0,2,50,0,2,0,0,0,0,0,0,0,0,0
10,22,5,0,70,275.0,1,66,0,3,1,0,0,0,0,0,0,0,0
3,22,0,0,1688,297.0,2,86,0,4,0,0,1,0,0,1,0,0,0
3,14,4,13,196,300.5,1,1,0,0,0,0,1,1,0,0,0,0,0
7,14,1,17,3226,303.5,0,38,0,0,0,0,1,4,0,1,1,1,0
7,9,3,18,1855,304.0,0,28,0,0,0,0,1,3,0,1,0,0,0
6,6,4,0,1902,293.0,0,65,0,1,2,0,1,3,0,1,0,0,0
3,18,4,19,2191,303.5,2,22,0,1,2,0,1,2,0,1,1,0,0
6,15,5,9,1890,297.5,2,48,0,0,0,1,1,1,0,1,0,0,0
3,12,0,23,310,306.5,2,22,0,3,0,0,1,2,0,0,0,0,0
4,12,4,11,1878,298.5,2,78,0,0,0,0,1,3,0,1,0,0,0
4,16,2,4,1751,295.0,2,22,0,3,2,0,1,0,0,1,0,0,0
6,8,5,8,1541,297.0,2,36,0,0,0,1,1,4,0,0,0,1,0
9,13,0,6,440,277.0,2,31,0,1,2,0,0,0,0,0,1,0,0
12,27,3,5,50,277.5,1,4,0,1,1,0,0,0,0,0,0,0,0
2,21,3,20,270,286.0,1,1,0,4,2,1,0,0,0,0,0,0,0
8,19,4,16,302,302.0,2,33,0,0,0,0,1,2,0,0,0,0,0
11,2,4,5,100,278.5,0,83,0,2,2,0,0,0,0,0,0,0,0
12,13,0,11,2000,280.5,1,73,0,0,0,0,0,0,0,0,0,1,1
2,26,6,13,2150,280.5,1,40,0,0,0,1,0,0,0,0,0,1,1
1,1,2,13,1000,283.5,2,3,0,0,0,0,0,0,0,0,0,0,1
2,10,2,8,1000,279.0,0,31,0,0,0,0,0,0,0,0,0,1,0
9,23,5,12,2150,281.0,2,38,0,0,0,1,0,0,0,0,0,1,1
3,23,2,14,2814,303.0,1,13,0,0,0,0,1,3,0,1,0,1,0
