month,day,weekday,hour,power,temperature,humidity,wind,Bulb,CFL,Tubelgiht,TV,Refrigerator,Fan,Cooler,AC,Water Pump,Iron,Immersion
9,28,3,17,2350,284.5,0,57,0,0,0,0,0,0,0,0,1,1,1
7,8,3,11,1766,300.5,0,78,0,0,0,0,1,2,0,1,0,0,0
3,27,3,5,369,296.5,0,35,0,0,0,0,1,4,0,0,0,0,0
12,11,6,9,1150,279.5,1,20,0,0,0,1,0,0,0,0,0,0,1
7,30,5,9,1456,299.5,1,97,0,0,0,1,1,3,0,0,0,1,0
3,15,6,8,2949,297.0,2,38,0,0,0,1,1,2,0,1,0,1,0
9,11,4,13,0,283.5,1,22,0,0,0,0,0,0,0,0,0,0,0
2,5,0,1,10,277.5,0,91,0,1,0,0,0,0,0,0,0,0,0
6,27,3,3,1784,297.5,2,14,0,4,2,0,1,1,0,1,0,0,0
3,19,0,0,310,295.0,1,58,0,1,1,0,1,2,0,0,0,0,0
4,5,6,13,2026,299.5,1,62,0,0,0,1,1,3,0,1,0,0,0
4,22,5,1,2013,294.5,2,99,0,4,2,0,1,4,0,1,0,0,0
8,30,2,23,1855,305.5,2,48,0,4,0,0,1,3,0,1,0,0,0
8,20,5,23,413,308.5,1,66,0,2,1,1,1,1,0,0,0,0,0
10,27,1,15,1000,280.5,1,82,0,0,0,0,0,0,0,0,0,1,0
1,5,6,8,1150,281.0,0,98,0,0,0,1,0,0,0,0,0,1,0
1,25,4,19,360,285.5,1,27,0,1,0,0,0,0,0,0,1,0,0
3,20,1,15,293,303.5,1,17,0,0,0,0,1,3,0,0,0,0,0
7,5,6,1,445,296.5,1,13,0,3,0,0,1,4,0,0,0,0,0
9,6,6,0,0,273.0,0,94,0,0,0,0,0,0,0,0,0,0,0
8,29,3,12,1807,303.0,2,26,0,0,0,0,1,3,0,1,0,0,0
11,29,1,6,350,276.0,2,4,0,0,0,0,0,0,0,0,1,0,0
11,7,6,4,100,275.0,0,28,0,2,2,0,0,0,0,0,0,0,0
5,30,2,10,237,299.0,2,96,0,0,0,0,1,2,0,0,0,0,0
5,20,4,15,1779,301.5,1,31,0,0,0,0,1,2,0,1,0,0,0
8,24,1,0,292,293.0,0,4,0,2,0,0,1,2,0,0,0,0,0
2,7,3,19,450,283.5,0,58,0,2,2,0,0,0,0,0,1,0,0
6,8,6,7,1737,296.5,1,93,0,0,0,1,1,1,0,0,1,1,0
1,27,1,0,40,273.0,2,38,0,4,0,0,0,0,0,0,0,0,0
11,14,0,23,80,285.5,1,82,0,4,1,0,0,0,0,0,0,0,0
12,12,0,0,50,275.0,2,46,0,1,1,0,0,0,0,0,0,0,0
11,11,6,17,500,285.5,0,22,0,0,0,1,0,0,0,0,1,0,0
9,6,4,16,1000,283.0,2,45,0,0,0,0,0,0,0,0,0,1,0
3,3,2,3,1939,294.5,0,37,0,4,1,0,1,4,0,1,0,0,0
4,7,4,16,1309,303.0,2,31,0,0,0,0,1,2,0,0,0,1,0
2,10,5,17,1500,282.5,0,10,0,0,0,1,0,0,0,0,1,1,0
6,5,4,20,513,306.0,1,87,0,2,1,1,1,2,0,0,0,0,0
12,1,5,19,570,282.5,0,5,0,3,1,1,0,0,0,0,1,0,0
1,23,1,10,1000,282.0,1,90,0,0,0,0,0,0,0,0,0,0,1
7,15,4,18,1341,303.0,0,14,0,0,0,0,1,3,0,0,0,1,0
9,17,0,5,70,278.5,1,94,0,3,1,0,0,0,0,0,0,0,0
6,15,6,11,3026,302.5,2,89,0,0,0,1,1,4,0,1,0,1,0
1,28,6,18,150,282.0,0,33,0,0,0,1,0,0,0,0,0,0,0
6,8,2,4,158,299.0,1,56,0,2,0,0,1,0,0,0,0,0,0
11,27,3,3,80,276.5,2,44,0,4,1,0,0,0,0,0,0,0,0
6,9,4,16,1259,304.0,1,60,0,0,0,0,1,1,0,0,0,1,0
9,8,0,12,0,279.0,0,88,0,0,0,0,0,0,0,0,0,0,0
7,28,2,13,1876,301.5,0,70,0,0,0,0,1,4,0,1,0,0,0
10,26,4,2,20,275.0,2,33,0,2,0,0,0,0,0,0,0,0,0
10,5,0,9,1000,277.5,0,33,0,0,0,0,0,0,0,0,0,0,1
3,10,5,1,1864,294.5,2,44,0,0,1,0,1,3,0,1,0,0,0
5,25,1,21,338,305.5,2,99,0,2,1,1,1,0,0,0,0,0,0
10,12,4,0,120,276.0,2,29,0,4,2,0,0,0,0,0,0,0,0
11,29,5,1,80,275.5,0,65,0,4,1,0,0,0,0,0,0,0,0
2,18,4,9,1000,279.5,2,65,0,0,0,0,0,0,0,0,0,1,0
4,13,2,9,1289,300.5,2,91,0,0,0,0,1,2,0,0,0,1,0
2,18,5,18,2150,283.0,1,64,0,0,0,1,0,0,0,0,0,1,1
11,27,6,2,10,274.0,1,59,0,1,0,0,0,0,0,0,0,0,0
4,27,5,9,2948,299.5,1,60,0,0,0,1,1,3,0,1,0,1,0
2,20,3,10,0,278.0,1,13,0,0,0,0,0,0,0,0,0,0,0
9,12,5,2,110,277.0,0,54,0,3,2,0,0,0,0,0,0,0,0
11,2,2,1,100,275.5,2,19,0,2,2,0,0,0,0,0,0,0,0
11,5,0,21,190,286.5,0,46,0,4,0,1,0,0,0,0,0,0,0
6,3,1,10,1258,299.0,0,87,0,0,0,0,1,2,0,0,0,1,0
1,14,6,3,40,275.5,0,48,0,4,0,0,0,0,0,0,0,0,0
6,30,2,10,1377,300.0,2,63,0,0,0,0,1,3,0,0,0,1,0
4,13,3,12,2751,302.0,2,82,0,0,0,0,1,1,0,1,0,1,0
3,5,2,2,146,294.0,0,67,0,4,0,0,1,0,0,0,0,0,0
9,16,3,1,80,275.5,0,54,0,0,2,0,0,0,0,0,0,0,0
1,21,2,12,1000,283.0,2,12,0,0,0,0,0,0,0,0,0,0,1
11,25,0,18,0,285.0,1,69,0,0,0,0,0,0,0,0,0,0,0
5,6,6,14,2944,304.0,0,24,0,0,0,1,1,3,0,1,0,1,0
10,7,3,19,390,284.5,2,6,0,4,0,0,0,0,0,0,1,0,0
10,3,0,16,1000,283.0,2,12,0,0,0,0,0,0,0,0,0,0,1
10,25,5,6,350,279.0,0,74,0,0,0,0,0,0,0,0,1,0,0
7,24,5,9,2977,298.5,1,14,0,0,0,1,1,3,0,1,0,1,0
9,28,3,6,380,277.0,0,59,0,3,0,0,0,0,0,0,1,0,0
9,10,5,2,80,276.0,1,54,0,4,1,0,0,0,0,0,0,0,0
3,28,2,0,216,297.0,2,67,0,4,0,0,1,0,0,0,0,0,0
1,14,3,23,10,288.5,0,45,0,1,0,0,0,0,0,0,0,0,0
7,20,2,6,2200,296.0,2,51,0,0,0,0,1,3,0,1,1,0,0
7,25,5,21,2175,304.5,2,84,0,2,2,1,1,4,0,1,0,0,0
11,15,1,12,1000,283.0,1,48,0,0,0,0,0,0,0,0,0,1,0
12,17,2,5,100,275.5,1,79,0,2,2,0,0,0,0,0,0,0,0
1,23,5,16,1150,282.0,2,44,0,0,0,1,0,0,0,0,0,1,0
4,16,4,13,1716,299.5,0,68,0,0,0,0,1,1,0,1,0,0,0
7,13,5,0,251,297.0,1,55,0,3,2,0,1,0,0,0,0,0,0
1,24,1,12,1000,280.0,0,24,0,0,0,0,0,0,0,0,0,1,0
10,18,3,2,100,277.0,1,12,0,2,2,0,0,0,0,0,0,0,0
6,6,1,10,2730,299.0,0,75,0,0,0,0,1,1,0,1,0,1,0
10,4,0,10,2000,281.0,1,25,0,0,0,0,0,0,0,0,0,1,1
10,9,3,23,20,288.5,1,1,0,2,0,0,0,0,0,0,0,0,0
9,1,0,14,1000,281.0,0,83,0,0,0,0,0,0,0,0,0,1,0
4,29,6,22,2085,305.0,1,73,0,4,2,1,1,3,0,1,0,0,0
11,29,3,2,110,275.0,2,33,0,3,2,0,0,0,0,0,0,0,0
4,23,6,2,299,298.0,2,78,0,4,1,0,1,1,0,0,0,0,0
5,12,4,8,1766,299.0,2,68,0,0,0,0,1,2,0,1,0,0,0
5,14,2,12,1418,300.0,2,18,0,0,0,0,1,4,0,0,0,1,0
2,26,5,8,2150,277.0,1,7,0,0,0,1,0,0,0,0,0,1,1
8,11,4,1,289,295.5,1,13,0,2,2,0,1,0,0,0,0,0,0
10,24,4,1,80,275.5,0,39,0,4,1,0,0,0,0,0,0,0,0
3,1,2,17,739,303.5,1,58,0,0,0,0,1,4,0,0,1,0,0
1,9,1,14,1000,284.0,1,16,0,0,0,0,0,0,0,0,0,1,0
12,14,0,22,120,288.0,0,61,0,4,2,0,0,0,0,0,0,0,0
11,16,3,13,2000,282.5,0,17,0,0,0,0,0,0,0,0,0,1,1
7,1,6,20,1905,304.0,1,61,0,0,0,1,1,2,0,1,0,0,0
5,28,5,4,307,296.0,0,27,0,3,1,0,1,1,0,0,0,0,0
4,16,3,15,2815,304.5,0,80,0,0,0,0,1,3,0,1,0,1,0
10,13,6,3,10,275.5,1,49,0,1,0,0,0,0,0,0,0,0,0
3,12,2,20,436,304.0,2,65,0,2,1,1,1,2,0,0,0,0,0
3,3,3,17,2152,304.5,1,84,0,0,0,0,1,2,0,1,1,0,0
7,17,6,12,1445,303.0,0,82,0,0,0,1,1,2,0,0,0,1,0
2,28,3,21,260,283.5,2,24,0,3,2,1,0,0,0,0,0,0,0
2,22,2,20,190,286.0,2,65,0,4,0,1,0,0,0,0,0,0,0
12,5,6,16,150,284.0,0,4,0,0,0,1,0,0,0,0,0,0,0
12,19,5,2,90,274.0,0,36,0,1,2,0,0,0,0,0,0,0,0
1,6,3,19,410,285.5,0,27,0,2,1,0,0,0,0,0,1,0,0
9,2,6,14,1150,284.0,1,99,0,0,0,1,0,0,0,0,0,1,0
10,5,5,11,2150,281.5,0,62,0,0,0,1,0,0,0,0,0,1,1
11,12,2,18,2000,282.0,1,19,0,0,0,0,0,0,0,0,0,1,1
2,16,6,8,1150,278.0,2,8,0,0,0,1,0,0,0,0,0,1,0
9,9,0,13,0,281.5,2,88,0,0,0,0,0,0,0,0,0,0,0
8,30,1,11,267,302.5,2,20,0,0,0,0,1,2,0,0,0,0,0
7,2,4,3,448,296.5,0,32,0,2,2,0,1,3,0,0,0,0,0
7,2,2,22,456,305.0,2,36,0,3,1,0,1,4,0,0,0,0,0
4,7,4,8,2816,297.0,0,33,0,0,0,0,1,3,0,1,0,1,0
12,21,0,4,20,277.0,1,63,0,2,0,0,0,0,0,0,0,0,0
3,12,4,20,1993,305.0,0,32,0,1,1,1,1,3,0,1,0,0,0
4,22,6,4,1882,297.0,0,96,0,4,0,0,1,4,0,1,0,0,0
2,17,0,10,1000,278.0,2,68,0,0,0,0,0,0,0,0,0,0,1
8,22,1,21,2152,304.5,2,30,0,2,2,1,1,4,0,1,0,0,0
6,28,0,1,1611,296.5,1,2,0,0,0,0,1,0,0,1,0,0,0
1,29,2,17,1350,281.5,2,31,0,0,0,0,0,0,0,0,1,0,1
7,26,1,15,2862,300.5,0,49,0,0,0,0,1,4,0,1,0,1,0
9,17,0,17,1350,284.5,0,27,0,0,0,0,0,0,0,0,1,1,0
8,6,2,16,219,304.0,1,54,0,0,0,0,1,1,0,0,0,0,0
6,28,5,22,580,308.0,0,29,0,0,2,1,1,4,0,0,0,0,0
9,21,5,15,150,280.5,2,80,0,0,0,1,0,0,0,0,0,0,0
6,19,6,13,462,301.5,2,36,0,0,0,1,1,2,0,0,0,0,0
8,6,2,1,459,296.5,1,10,0,4,2,0,1,3,0,0,0,0,0
8,25,2,14,1187,304.0,2,30,0,0,0,0,1,1,0,0,0,1,0
5,28,4,22,1827,304.0,1,50,0,4,1,0,1,2,0,1,0,0,0
11,15,4,5,70,278.5,0,48,0,3,1,0,0,0,0,0,0,0,0
11,27,3,19,420,283.5,0,20,0,3,1,0,0,0,0,0,1,0,0
1,12,5,9,2150,278.5,0,99,0,0,0,1,0,0,0,0,0,1,1
8,22,5,5,1957,296.5,2,11,0,1,1,0,1,4,0,1,0,0,0
3,19,4,8,2676,301.0,0,99,0,0,0,0,1,1,0,1,0,1,0
10,26,0,12,1000,281.0,0,9,0,0,0,0,0,0,0,0,0,1,0
2,27,1,16,1000,284.0,2,65,0,0,0,0,0,0,0,0,0,0,1
5,26,0,3,1808,295.5,1,67,0,2,1,0,1,1,0,1,0,0,0
2,23,4,0,50,276.0,1,22,0,1,1,0,0,0,0,0,0,0,0
9,10,4,11,0,280.5,1,45,0,0,0,0,0,0,0,0,0,0,0
11,11,0,15,1000,283.5,1,46,0,0,0,0,0,0,0,0,0,1,0
2,14,3,1,100,273.5,1,75,0,2,2,0,0,0,0,0,0,0,0
5,18,6,4,287,298.0,1,4,0,0,0,0,1,2,0,0,0,0,0
5,17,0,9,206,300.5,2,3,0,0,0,0,1,1,0,0,0,0,0
9,20,6,0,40,275.0,0,45,0,4,0,0,0,0,0,0,0,0,0
7,11,4,15,1348,302.5,1,68,0,0,0,0,1,3,0,0,0,1,0
11,28,0,17,350,284.5,0,90,0,0,0,0,0,0,0,0,1,0,0
6,8,3,2,164,297.0,1,43,0,0,1,0,1,0,0,0,0,0,0
11,26,1,8,1000,277.0,2,54,0,0,0,0,0,0,0,0,0,1,0
6,25,4,1,1829,297.5,2,39,0,1,1,0,1,2,0,1,0,0,0
4,4,2,13,1378,300.5,0,0,0,0,0,0,1,3,0,0,0,1,0
10,17,6,15,1150,280.5,2,31,0,0,0,1,0,0,0,0,0,0,1
5,16,5,20,1990,305.0,2,17,0,1,1,1,1,2,0,1,0,0,0
9,2,6,12,1150,283.0,0,20,0,0,0,1,0,0,0,0,0,1,0
3,25,0,14,1733,301.0,0,44,0,0,0,0,1,2,0,1,0,0,0
7,25,2,2,193,298.0,1,64,0,2,0,0,1,0,0,0,0,0,0
10,11,5,16,1150,284.0,0,11,0,0,0,1,0,0,0,0,0,1,0
2,9,4,20,190,283.0,1,61,0,0,1,1,0,0,0,0,0,0,0
12,8,3,7,1350,276.5,1,37,0,0,0,0,0,0,0,0,1,1,0
1,9,0,19,400,285.5,2,42,0,1,1,0,0,0,0,0,1,0,0
11,15,6,1,10,275.5,0,61,0,1,0,0,0,0,0,0,0,0,0
3,30,0,5,465,298.5,2,19,0,3,1,0,1,4,0,0,0,0,0
11,20,5,21,180,284.5,1,72,0,3,0,1,0,0,0,0,0,0,0
1,24,6,1,80,273.5,0,11,0,4,1,0,0,0,0,0,0,0,0
7,28,2,9,1901,300.5,0,32,0,0,0,0,1,4,0,1,0,0,0
1,15,3,4,120,277.0,2,13,0,4,2,0,0,0,0,0,0,0,0
12,3,1,16,2000,282.0,2,28,0,0,0,0,0,0,0,0,0,1,1
6,2,1,23,1777,307.5,0,80,0,2,1,0,1,1,0,1,0,0,0
3,14,4,4,364,299.0,0,81,0,1,2,0,1,2,0,0,0,0,0
5,2,6,9,334,301.5,0,7,0,0,0,1,1,1,0,0,0,0,0
7,21,2,16,2844,304.0,2,28,0,0,0,0,1,3,0,1,0,1,0
2,24,4,17,350,283.5,0,63,0,0,0,0,0,0,0,0,1,0,0
6,25,3,2,1716,295.0,2,78,0,2,2,0,1,0,0,1,0,0,0
7,22,1,19,2046,305.5,1,86,0,1,0,0,1,0,0,1,1,0,0
5,4,4,23,1897,306.5,0,83,0,1,2,0,1,3,0,1,0,0,0
10,24,5,23,190,285.5,1,60,0,4,0,1,0,0,0,0,0,0,0
7,25,3,16,1936,305.0,0,50,0,0,0,0,1,4,0,1,0,0,0
11,23,2,18,2000,286.0,0,84,0,0,0,0,0,0,0,0,0,1,1
6,16,4,5,274,299.5,0,80,0,4,2,0,1,0,0,0,0,0,0
7,3,3,16,1422,304.0,1,78,0,0,0,0,1,4,0,0,0,1,0
4,24,0,1,1924,294.5,1,44,0,3,0,0,1,4,0,1,0,0,0
12,15,5,2,30,274.0,2,28,0,3,0,0,0,0,0,0,0,0,0
12,8,6,2,120,277.0,2,44,0,4,2,0,0,0,0,0,0,0,0
4,25,6,19,2133,304.5,2,28,0,2,0,1,1,0,0,1,1,0,0
7,15,0,4,377,298.0,2,64,0,0,2,0,1,2,0,0,0,0,0
2,9,0,2,40,276.0,0,1,0,0,1,0,0,0,0,0,0,0,0
5,1,6,4,1808,296.0,1,72,0,3,1,0,1,2,0,1,0,0,0
4,2,4,6,686,299.0,0,29,0,3,0,0,1,3,0,0,1,0,0
5,30,0,14,1727,302.0,2,65,0,0,0,0,1,1,0,1,0,0,0
7,29,3,8,1331,297.0,2,31,0,0,0,0,1,3,0,0,0,1,0
10,26,3,13,1000,279.5,1,13,0,0,0,0,0,0,0,0,0,0,1
4,14,1,7,3157,298.5,0,14,0,0,0,0,1,2,0,1,1,1,0
5,20,0,22,1749,308.0,2,91,0,3,0,0,1,1,0,1,0,0,0
6,18,6,16,1840,304.0,0,23,0,0,0,1,1,1,0,1,0,0,0
2,13,4,9,1000,280.5,0,90,0,0,0,0,0,0,0,0,0,0,1
7,28,1,3,413,298.5,0,91,0,1,2,0,1,3,0,0,0,0,0
10,21,0,17,350,285.5,2,41,0,0,0,0,0,0,0,0,1,0,0
6,5,2,19,768,306.5,0,25,0,2,1,0,1,4,0,0,1,0,0
9,16,6,22,220,287.0,0,54,0,3,1,1,0,0,0,0,0,0,0
3,11,5,14,407,304.0,2,10,0,0,0,1,1,1,0,0,0,0,0
3,14,6,15,500,300.5,2,71,0,0,0,1,1,4,0,0,0,0,0
12,21,1,11,1000,279.5,2,28,0,0,0,0,0,0,0,0,0,1,0
5,11,5,20,443,305.0,2,48,0,3,2,1,1,1,0,0,0,0,0
5,22,0,0,413,296.0,2,85,0,3,0,0,1,4,0,0,0,0,0
7,10,2,4,1677,297.0,2,34,0,0,0,0,1,1,0,1,0,0,0
3,6,0,23,1751,306.5,0,94,0,1,2,0,1,1,0,1,0,0,0
7,29,4,23,1874,304.5,0,14,0,3,0,0,1,3,0,1,0,0,0
5,19,3,10,1720,298.0,1,87,0,0,0,0,1,2,0,1,0,0,0
10,6,1,4,110,276.0,2,44,0,3,2,0,0,0,0,0,0,0,0
9,7,5,6,470,278.0,2,58,0,4,2,0,0,0,0,0,1,0,0
12,27,0,8,1000,277.0,0,26,0,0,0,0,0,0,0,0,0,1,0
1,1,4,19,380,286.5,0,50,0,3,0,0,0,0,0,0,1,0,0
1,3,3,19,370,285.5,1,49,0,2,0,0,0,0,0,0,1,0,0
12,14,2,1,90,275.5,0,63,0,1,2,0,0,0,0,0,0,0,0
9,12,4,2,120,275.0,0,31,0,4,2,0,0,0,0,0,0,0,0
9,29,4,14,0,282.0,2,77,0,0,0,0,0,0,0,0,0,0,0
9,21,4,5,80,275.5,1,70,0,0,2,0,0,0,0,0,0,0,0
8,10,5,15,2877,303.5,0,41,0,0,0,1,1,2,0,1,0,1,0
4,28,5,4,1676,299.0,0,77,0,2,0,0,1,0,0,1,0,0,0
7,17,4,8,352,298.0,1,42,0,0,0,0,1,3,0,0,0,0,0
10,2,1,23,0,285.5,1,43,0,0,0,0,0,0,0,0,0,0,0
4,4,4,6,764,300.0,0,75,0,2,1,0,1,3,0,0,1,0,0
8,16,5,11,1338,300.5,0,3,0,0,0,1,1,1,0,0,0,1,0
9,23,4,11,1000,280.5,0,12,0,0,0,0,0,0,0,0,0,1,0
8,16,0,7,1643,296.5,1,3,0,0,0,0,1,3,0,0,1,1,0
3,10,1,10,1267,302.0,2,13,0,0,0,0,1,2,0,0,0,1,0
9,7,1,23,40,287.5,1,1,0,4,0,0,0,0,0,0,0,0,0
6,26,1,22,376,308.0,1,38,0,0,2,0,1,2,0,0,0,0,0
1,28,3,19,370,282.5,1,49,0,2,0,0,0,0,0,0,1,0,0
2,21,6,15,1150,281.5,1,48,0,0,0,1,0,0,0,0,0,0,1
6,16,4,20,469,306.0,1,3,0,1,0,1,1,2,0,0,0,0,0
9,28,6,14,150,282.0,2,40,0,0,0,1,0,0,0,0,0,0,0
2,11,6,18,2150,284.0,0,39,0,0,0,1,0,0,0,0,0,1,1
4,4,5,16,2956,305.0,0,92,0,0,0,1,1,3,0,1,0,1,0
7,8,1,6,2343,297.0,2,30,0,4,2,0,1,3,0,1,1,0,0
5,28,6,12,438,299.0,2,80,0,0,0,1,1,3,0,0,0,0,0
1,11,0,10,1000,279.0,1,31,0,0,0,0,0,0,0,0,0,0,1
1,14,0,3,40,275.5,0,49,0,0,1,0,0,0,0,0,0,0,0
10,29,4,16,1000,281.0,1,11,0,0,0,0,0,0,0,0,0,1,0
1,24,5,21,240,283.5,2,2,0,1,2,1,0,0,0,0,0,0,0
10,24,2,0,110,277.0,0,76,0,3,2,0,0,0,0,0,0,0,0
10,2,3,7,1350,279.5,0,46,0,0,0,0,0,0,0,0,1,1,0
5,8,2,7,654,298.5,1,7,0,0,0,0,1,2,0,0,1,0,0
1,2,0,23,70,284.5,0,88,0,3,1,0,0,0,0,0,0,0,0
4,7,2,13,2713,303.5,0,83,0,0,0,0,1,1,0,1,0,1,0
12,15,2,18,0,285.0,0,4,0,0,0,0,0,0,0,0,0,0,0
6,13,1,23,1783,304.5,0,68,0,4,1,0,1,1,0,1,0,0,0
9,4,1,10,1000,281.0,0,78,0,0,0,0,0,0,0,0,0,1,0
5,12,5,3,1684,294.5,0,65,0,0,2,0,1,0,0,1,0,0,0
12,18,4,11,1000,281.5,2,78,0,0,0,0,0,0,0,0,0,0,1
11,8,4,13,1000,281.5,2,36,0,0,0,0,0,0,0,0,0,1,0
4,30,1,20,376,306.0,0,17,0,4,1,1,1,0,0,0,0,0,0
11,9,2,20,210,287.0,2,87,0,2,1,1,0,0,0,0,0,0,0
2,12,3,23,120,284.5,1,45,0,4,2,0,0,0,0,0,0,0,0
2,29,6,4,80,277.0,0,2,0,4,1,0,0,0,0,0,0,0,0
7,4,6,16,321,302.0,0,26,0,0,0,1,1,1,0,0,0,0,0
9,25,4,8,2000,281.0,0,5,0,0,0,0,0,0,0,0,0,1,1
10,13,6,23,210,287.5,0,71,0,2,1,1,0,0,0,0,0,0,0
1,4,1,0,40,274.0,0,26,0,0,1,0,0,0,0,0,0,0,0
1,24,1,1,20,275.5,2,94,0,2,0,0,0,0,0,0,0,0,0
8,13,2,2,1848,297.0,0,79,0,3,0,0,1,3,0,1,0,0,0
7,19,3,15,1795,301.5,0,77,0,0,0,0,1,2,0,1,0,0,0
3,10,0,12,1747,302.0,0,76,0,0,0,0,1,1,0,1,0,0,0
10,22,5,9,1150,281.5,2,29,0,0,0,1,0,0,0,0,0,0,1
4,24,3,12,237,301.0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,15,6,0,80,275.0,2,61,0,4,1,0,0,0,0,0,0,0,0
3,21,1,13,282,302.5,2,93,0,0,0,0,1,2,0,0,0,0,0
5,2,0,22,201,304.0,0,21,0,0,1,0,1,1,0,0,0,0,0
11,20,2,23,70,288.5,2,19,0,3,1,0,0,0,0,0,0,0,0
10,16,2,23,120,284.5,0,3,0,4,2,0,0,0,0,0,0,0,0
3,16,1,2,491,297.0,1,2,0,0,2,0,1,4,0,0,0,0,0
1,29,4,15,0,280.5,1,57,0,0,0,0,0,0,0,0,0,0,0
11,5,6,3,30,276.5,2,61,0,3,0,0,0,0,0,0,0,0,0
2,27,4,20,230,283.0,2,55,0,0,2,1,0,0,0,0,0,0,0
4,20,6,11,3005,301.5,0,29,0,0,0,1,1,3,0,1,0,1,0
11,13,2,7,350,276.5,0,47,0,0,0,0,0,0,0,0,1,0,0
1,5,4,6,390,276.0,1,11,0,4,0,0,0,0,0,0,1,0,0
8,17,6,8,2992,301.0,0,62,0,0,0,1,1,4,0,1,0,1,0
3,5,5,7,3206,299.5,0,73,0,0,0,1,1,1,0,1,1,1,0
9,11,0,14,1000,283.0,1,94,0,0,0,0,0,0,0,0,0,0,1
12,19,5,14,2150,283.0,0,75,0,0,0,1,0,0,0,0,0,1,1
5,27,2,20,2036,304.0,0,47,0,0,1,1,1,4,0,1,0,0,0
10,2,0,17,2350,281.5,1,52,0,0,0,0,0,0,0,0,1,1,1
5,2,3,22,354,307.0,2,34,0,3,1,0,1,2,0,0,0,0,0
1,23,1,22,70,288.0,0,94,0,3,1,0,0,0,0,0,0,0,0
8,26,4,21,390,304.5,2,94,0,0,0,1,1,1,0,0,0,0,0
1,22,1,10,1000,279.0,0,15,0,0,0,0,0,0,0,0,0,0,1
12,23,2,8,2000,278.0,0,84,0,0,0,0,0,0,0,0,0,1,1
12,2,6,19,610,282.5,1,62,0,3,2,1,0,0,0,0,1,0,0
5,20,5,15,428,300.5,2,19,0,0,0,1,1,2,0,0,0,0,0
3,22,0,2,219,296.0,2,93,0,3,1,0,1,0,0,0,0,0,0
2,8,5,16,1150,284.0,0,91,0,0,0,1,0,0,0,0,0,0,1
6,7,2,19,622,302.5,1,97,0,1,1,0,1,1,0,0,1,0,0
8,3,5,20,578,304.0,0,12,0,3,2,1,1,3,0,0,0,0,0
12,28,0,17,1350,285.5,2,11,0,0,0,0,0,0,0,0,1,1,0
6,18,2,2,1828,298.0,0,4,0,4,0,0,1,2,0,1,0,0,0
11,30,4,14,1000,280.0,0,68,0,0,0,0,0,0,0,0,0,0,1
9,15,5,6,350,277.0,1,57,0,0,0,0,0,0,0,0,1,0,0
6,9,1,0,501,295.0,1,39,0,1,2,0,1,4,0,0,0,0,0
2,27,5,9,1150,280.5,2,66,0,0,0,1,0,0,0,0,0,0,1
7,9,2,6,2108,300.0,0,54,0,1,0,0,1,1,0,1,1,0,0
4,3,5,22,400,308.0,2,36,0,1,0,1,1,1,0,0,0,0,0
3,11,5,10,1499,302.0,1,70,0,0,0,1,1,3,0,0,0,1,0
10,3,4,13,2000,279.5,2,42,0,0,0,0,0,0,0,0,0,1,1
7,23,0,8,1372,301.0,0,14,0,0,0,0,1,4,0,0,0,1,0
5,20,5,12,1384,303.0,1,85,0,0,0,1,1,2,0,0,0,1,0
8,19,5,7,2367,298.5,2,25,0,0,0,1,1,4,0,1,1,0,0
3,22,1,17,3205,303.5,0,19,0,0,0,0,1,3,0,1,1,1,0
9,5,4,5,40,279.5,2,2,0,0,1,0,0,0,0,0,0,0,0
7,29,1,21,2019,304.5,2,18,0,2,0,1,1,4,0,1,0,0,0
9,14,0,4,50,275.0,0,34,0,1,1,0,0,0,0,0,0,0,0
7,1,1,0,149,294.0,1,92,0,4,0,0,1,0,0,0,0,0,0
1,6,6,7,1500,277.5,2,23,0,0,0,1,0,0,0,0,1,1,0
3,30,1,11,2831,302.5,1,4,0,0,0,0,1,3,0,1,0,1,0
4,30,3,15,2844,300.5,1,96,0,0,0,0,1,3,0,1,0,1,0
10,1,0,18,1000,284.0,1,15,0,0,0,0,0,0,0,0,0,1,0
10,1,0,0,70,277.0,0,59,0,3,1,0,0,0,0,0,0,0,0
5,29,2,11,1691,298.5,1,2,0,0,0,0,1,1,0,1,0,0,0
2,27,6,11,1150,282.5,0,25,0,0,0,1,0,0,0,0,0,0,1
9,18,2,15,1000,284.5,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12,1,14,1000,281.0,0,95,0,0,0,0,0,0,0,0,0,1,0
5,3,6,16,1497,305.0,2,46,0,0,0,1,1,4,0,0,0,1,0
2,18,2,23,120,285.5,1,64,0,4,2,0,0,0,0,0,0,0,0
10,26,1,10,2000,280.0,1,93,0,0,0,0,0,0,0,0,0,1,1
9,1,1,14,1000,283.0,2,57,0,0,0,0,0,0,0,0,0,0,1
9,7,6,6,390,277.0,0,24,0,4,0,0,0,0,0,0,1,0,0
6,24,4,23,356,304.5,2,61,0,3,1,0,1,2,0,0,0,0,0
9,4,5,15,1150,284.5,2,62,0,0,0,1,0,0,0,0,0,1,0
2,17,1,0,100,276.0,2,48,0,2,2,0,0,0,0,0,0,0,0
7,24,0,10,199,299.0,1,16,0,0,0,0,1,1,0,0,0,0,0
9,30,4,16,2000,283.0,0,14,0,0,0,0,0,0,0,0,0,1,1
